vendor_id,vendor_name,product_id,product_name
0aad,Rohde & Schwarz GmbH & Co. KG,0013,NRP-Z22
0aad,Rohde & Schwarz GmbH & Co. KG,0014,NRP-Z23
0aad,Rohde & Schwarz GmbH & Co. KG,0015,NRP-Z24
0aad,Rohde & Schwarz GmbH & Co. KG,0016,NRP-Z51
0aad,Rohde & Schwarz GmbH & Co. KG,0017,NRP-Z52
0aad,Rohde & Schwarz GmbH & Co. KG,0018,NRP-Z55
0aad,Rohde & Schwarz GmbH & Co. KG,0019,NRP-Z56
0aad,Rohde & Schwarz GmbH & Co. KG,0021,NRP-Z91
0aad,Rohde & Schwarz GmbH & Co. KG,0023,NRP-Z81
0aad,Rohde & Schwarz GmbH & Co. KG,002c,NRP-Z31
0aad,Rohde & Schwarz GmbH & Co. KG,002d,NRP-Z37
0aad,Rohde & Schwarz GmbH & Co. KG,002f,NRP-Z27
0aad,Rohde & Schwarz GmbH & Co. KG,0051,NRP-Z28
0aad,Rohde & Schwarz GmbH & Co. KG,0052,NRP-Z98
0aad,Rohde & Schwarz GmbH & Co. KG,0062,NRP-Z92
0aad,Rohde & Schwarz GmbH & Co. KG,0070,NRP-Z57
0aad,Rohde & Schwarz GmbH & Co. KG,0083,NRP-Z85
0aad,Rohde & Schwarz GmbH & Co. KG,0095,NRP-Z86
0aad,Rohde & Schwarz GmbH & Co. KG,0117,HMF / HMP / HMS-X / HMO series Oscilloscopes
0aad,Rohde & Schwarz GmbH & Co. KG,0118,HMF / HMP / HMS-X / HMO series Oscilloscopes
0aad,Rohde & Schwarz GmbH & Co. KG,0119,HMF / HMP / HMS-X / HMO series Oscilloscopes
0ab1,FEIG ELECTRONIC GmbH,0002,OBID RFID-Reader
0ab1,FEIG ELECTRONIC GmbH,0004,OBID classic-pro
0aba,Ellisys,8001,Tracker 110 Protocol Analyzer
0aba,Ellisys,8002,Explorer 200 Protocol Analyzer
0abe,Stereo-Link,0101,SL1200 DAC
0abf,Diolan,3370,I2C/SPI Adapter - U2C-12
0ac8,Z-Star Microelectronics Corp.,0301,Web Camera
0ac8,Z-Star Microelectronics Corp.,0302,ZC0302 Webcam
0ac8,Z-Star Microelectronics Corp.,0321,Vimicro generic vc0321 Camera
0ac8,Z-Star Microelectronics Corp.,0323,Luxya WC-1200 USB 2.0 Webcam
0ac8,Z-Star Microelectronics Corp.,0328,A4Tech PK-130MG
0ac8,Z-Star Microelectronics Corp.,0336,Elecom UCAM-DLQ30
0ac8,Z-Star Microelectronics Corp.,301b,ZC0301 Webcam
0ac8,Z-Star Microelectronics Corp.,303b,ZC0303 Webcam
0ac8,Z-Star Microelectronics Corp.,305b,ZC0305 Webcam
0ac8,Z-Star Microelectronics Corp.,307b,USB 1.1 Webcam
0ac8,Z-Star Microelectronics Corp.,332d,Vega USB 2.0 Camera
0ac8,Z-Star Microelectronics Corp.,3343,Sirius USB 2.0 Camera
0ac8,Z-Star Microelectronics Corp.,3370,Traveler TV 6500 SF Dia-scanner
0ac8,Z-Star Microelectronics Corp.,3420,Venus USB2.0 Camera
0ac8,Z-Star Microelectronics Corp.,c001,Sony embedded vimicro Camera
0ac8,Z-Star Microelectronics Corp.,c002,Visual Communication Camera VGP-VCC1
0ac8,Z-Star Microelectronics Corp.,c302,Vega USB 2.0 Camera
0ac8,Z-Star Microelectronics Corp.,c303,Saturn USB 2.0 Camera
0ac8,Z-Star Microelectronics Corp.,c326,Namuga 1.3M Webcam
0ac8,Z-Star Microelectronics Corp.,c33f,Webcam
0ac8,Z-Star Microelectronics Corp.,c412,Lenovo IdeaCentre Web Camera
0ac8,Z-Star Microelectronics Corp.,c429,Lenovo ThinkCentre Web Camera
0ac8,Z-Star Microelectronics Corp.,c42d,Lenovo IdeaCentre Web Camera
0ac9,"Micro Solutions, Inc.",0000,Backpack CD-ReWriter
0ac9,"Micro Solutions, Inc.",0001,BACKPACK  2 Cable
0ac9,"Micro Solutions, Inc.",0010,BACKPACK
0ac9,"Micro Solutions, Inc.",0011,Backpack 40GB Hard Drive
0ac9,"Micro Solutions, Inc.",0110,BACKPACK
0ac9,"Micro Solutions, Inc.",0111,BackPack
0ac9,"Micro Solutions, Inc.",1234,BACKPACK
0aca,OPEN Networks Ltd,1060,OPEN NT1 Plus II
0acd,ID Tech,0300,IDT1221U RS-232 Adapter
0acd,ID Tech,0401,Spectrum III Hybrid Smartcard Reader
0acd,ID Tech,0630,Spectrum III Mag-Only Insert Reader (SPT3-355 Series) USB-CDC
0acd,ID Tech,0810,SecurePIN (IDPA-506100Y) PIN Pad
0acd,ID Tech,2030,ValueMag Magnetic Stripe Reader
0acd,ID Tech,3710,ViVOpay Kiosk III
0ace,ZyDAS,1201,ZD1201 802.11b
0ace,ZyDAS,1211,ZD1211 802.11g
0ace,ZyDAS,1215,ZD1211B 802.11g
0ace,ZyDAS,1221,ZD1221 802.11n
0ace,ZyDAS,1602,ZyXEL Omni FaxModem 56K
0ace,ZyDAS,1608,ZyXEL Omni FaxModem 56K UNO
0ace,ZyDAS,1611,ZyXEL Omni FaxModem 56K Plus
0ace,ZyDAS,2011,Virtual media for 802.11bg
0ace,ZyDAS,20ff,Virtual media for 802.11bg
0ace,ZyDAS,a211,ZD1211 802.11b/g Wireless Adapter
0ace,ZyDAS,b215,802.11bg
0ada,Data Encryption Systems Ltd.,0005,DK2
0aec,Neodio Technologies Corp.,2101,SmartMedia Card Reader
0aec,Neodio Technologies Corp.,2102,CompactFlash Card Reader
0aec,Neodio Technologies Corp.,2103,MMC/SD Card Reader
0aec,Neodio Technologies Corp.,2104,MemoryStick Card Reader
0aec,Neodio Technologies Corp.,2201,SmartMedia+CompactFlash Card Reader
0aec,Neodio Technologies Corp.,2202,SmartMedia+MMC/SD Card Reader
0aec,Neodio Technologies Corp.,2203,SmartMedia+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,2204,CompactFlash+MMC/SD Card Reader
0aec,Neodio Technologies Corp.,2205,CompactFlash+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,2206,MMC/SD+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,2301,SmartMedia+CompactFlash+MMC/SD Card Reader
0aec,Neodio Technologies Corp.,2302,SmartMedia+CompactFlash+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,2303,SmartMedia+MMC/SD+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,2304,CompactFlash+MMC/SD+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,3016,MMC/SD+Memory Stick Card Reader
0aec,Neodio Technologies Corp.,3050,ND3050 8-in-1 Card Reader
0aec,Neodio Technologies Corp.,3060,1.1 FS Card Reader
0aec,Neodio Technologies Corp.,3101,MMC/SD Card Reader
0aec,Neodio Technologies Corp.,3102,MemoryStick Card Reader
0aec,Neodio Technologies Corp.,3201,MMC/SD+MemoryStick Card Reader
0aec,Neodio Technologies Corp.,3216,HS Card Reader
0aec,Neodio Technologies Corp.,3260,7-in-1 Card Reader
0aec,Neodio Technologies Corp.,5010,ND5010 Card Reader
0af0,Option,5000,UMTS Card
0af0,Option,6000,GlobeTrotter 3G datacard
0af0,Option,6300,GT 3G Quad UMTS/GPRS Card
0af0,Option,6600,GlobeTrotter 3G+ datacard
0af0,Option,6711,GlobeTrotter Express 7.2 v2
0af0,Option,6971,Globetrotter HSDPA Modem
0af0,Option,7251,Globetrotter HSUPA Modem (aka iCON HSUPA E)
0af0,Option,7501,"Globetrotter HSUPA Modem (icon 411 aka ""Vodafone K3760"")"
0af0,Option,7601,Globetrotter MO40x 3G Modem (GTM 382)
0af0,Option,7701,Globetrotter HSUPA Modem (aka icon 451)
0af0,Option,d055,Globetrotter GI0505 [iCON 505]
0af7,"B2C2, Inc.",0101,Digital TV USB Receiver (DVB-S/T/C / ATSC)
0af9,"Hama, Inc.",0010,USB SightCam 100
0af9,"Hama, Inc.",0011,Micro Innovations IC50C Webcam
0afa,"DMC Co., Ltd.",07d2,Controller Board for Projected Capacitive Touch Screen DUS3000
0b05,"ASUSTek Computer, Inc.",0001,MeMO Pad HD 7 (CD-ROM mode)
0b05,"ASUSTek Computer, Inc.",0301,MyPal A696 GPS PDA
0b05,"ASUSTek Computer, Inc.",1101,Mass Storage (UISDMC4S)
0b05,"ASUSTek Computer, Inc.",1706,WL-167G v1 802.11g Adapter [Ralink RT2571]
0b05,"ASUSTek Computer, Inc.",1707,WL-167G v1 802.11g Adapter [Ralink RT2571]
0b05,"ASUSTek Computer, Inc.",1708,Mass Storage Device
0b05,"ASUSTek Computer, Inc.",170b,Multi card reader
0b05,"ASUSTek Computer, Inc.",170c,WL-159g 802.11bg [ZyDAS ZD1211B+AL2230]
0b05,"ASUSTek Computer, Inc.",170d,802.11b/g Wireless Network Adapter
0b05,"ASUSTek Computer, Inc.",1712,BT-183 Bluetooth 2.0+EDR adapter
0b05,"ASUSTek Computer, Inc.",1715,2045 Bluetooth 2.0 Device with trace filter
0b05,"ASUSTek Computer, Inc.",1716,Bluetooth Device
0b05,"ASUSTek Computer, Inc.",1717,WL169gE 802.11g Adapter [Broadcom 4320 USB]
0b05,"ASUSTek Computer, Inc.",171b,A9T wireless 802.11bg
0b05,"ASUSTek Computer, Inc.",171c,802.11b/g Wireless Network Adapter
0b05,"ASUSTek Computer, Inc.",171f,My Cinema U3000 Mini [DiBcom DiB7700P]
0b05,"ASUSTek Computer, Inc.",1723,WL-167G v2 802.11g Adapter [Ralink RT2571W]
0b05,"ASUSTek Computer, Inc.",1724,RT2573
0b05,"ASUSTek Computer, Inc.",1726,Laptop OLED Display
0b05,"ASUSTek Computer, Inc.",172a,802.11n Network Adapter
0b05,"ASUSTek Computer, Inc.",172b,802.11n Network Adapter
0b05,"ASUSTek Computer, Inc.",1731,802.11n Network Adapter
0b05,"ASUSTek Computer, Inc.",1732,802.11n Network Adapter
0b05,"ASUSTek Computer, Inc.",1734,AF-200
0b05,"ASUSTek Computer, Inc.",173c,BT-183 Bluetooth 2.0
0b05,"ASUSTek Computer, Inc.",173f,My Cinema U3100 Mini
0b05,"ASUSTek Computer, Inc.",1742,802.11n Network Adapter
0b05,"ASUSTek Computer, Inc.",1743,Xonar U1 Audio Station
0b05,"ASUSTek Computer, Inc.",1751,BT-253 Bluetooth Adapter
0b05,"ASUSTek Computer, Inc.",175b,Laptop OLED Display
0b05,"ASUSTek Computer, Inc.",1760,802.11n Network Adapter
0b05,"ASUSTek Computer, Inc.",1761,USB-N11 802.11n Network Adapter [Ralink RT2870]
0b05,"ASUSTek Computer, Inc.",1774,Gobi Wireless Modem (QDL mode)
0b05,"ASUSTek Computer, Inc.",1776,Gobi Wireless Modem
0b05,"ASUSTek Computer, Inc.",1779,My Cinema U3100 Mini Plus [AF9035A]
0b05,"ASUSTek Computer, Inc.",1784,USB-N13 802.11n Network Adapter (rev. A1) [Ralink RT3072]
0b05,"ASUSTek Computer, Inc.",1786,USB-N10 802.11n Network Adapter [Realtek RTL8188SU]
0b05,"ASUSTek Computer, Inc.",1788,BT-270 Bluetooth Adapter
0b05,"ASUSTek Computer, Inc.",1791,WL-167G v3 802.11n Adapter [Realtek RTL8188SU]
0b05,"ASUSTek Computer, Inc.",179c,Bluetooth Adapter
0b05,"ASUSTek Computer, Inc.",179d,USB-N53 802.11abgn Network Adapter [Ralink RT3572]
0b05,"ASUSTek Computer, Inc.",179e,Eee Note EA800 (network mode)
0b05,"ASUSTek Computer, Inc.",179f,Eee Note EA800 (tablet mode)
0b05,"ASUSTek Computer, Inc.",17a0,Xonar U3 sound card
0b05,"ASUSTek Computer, Inc.",17a1,Eee Note EA800 (mass storage mode)
0b05,"ASUSTek Computer, Inc.",17ab,USB-N13 802.11n Network Adapter (rev. B1) [Realtek RTL8192CU]
0b05,"ASUSTek Computer, Inc.",17ba,N10 Nano 802.11n Network Adapter [Realtek RTL8192CU]
0b05,"ASUSTek Computer, Inc.",17c2,ROG Spitfire
0b05,"ASUSTek Computer, Inc.",17c7,WL-330NUL
0b05,"ASUSTek Computer, Inc.",17c9,USB-AC53 802.11a/b/g/n/ac Wireless Adapter [Broadcom BCM43526]
0b05,"ASUSTek Computer, Inc.",17cb,Broadcom BCM20702A0 Bluetooth
0b05,"ASUSTek Computer, Inc.",17d1,AC51 802.11a/b/g/n/ac Wireless Adapter [Mediatek MT7610U]
0b05,"ASUSTek Computer, Inc.",17d2,USB-AC56 802.11a/b/g/n/ac Wireless Adapter [Realtek RTL8812AU]
0b05,"ASUSTek Computer, Inc.",17d3,USB-N10 v2 802.11b/g/n Wireless Adapter [MediaTek MT7601U]
0b05,"ASUSTek Computer, Inc.",17db,USB-AC50 802.11a/b/g/n/ac (1x1) Wireless Adapter [MediaTek MT7610U]
0b05,"ASUSTek Computer, Inc.",17e8,USB-N14 802.11b/g/n (2x2) Wireless Adapter [Ralink RT5372]
0b05,"ASUSTek Computer, Inc.",17eb,USB-AC55 802.11a/b/g/n/ac Wireless Adapter [MediaTek MT7612U]
0b05,"ASUSTek Computer, Inc.",17f5,Xonar U5 sound card
0b05,"ASUSTek Computer, Inc.",180a,Broadcom BCM20702 Single-Chip Bluetooth 4.0 + LE
0b05,"ASUSTek Computer, Inc.",1817,USB-AC68 802.11a/b/g/n/ac (4x4) Wireless Adapter [Realtek RTL8814AU]
0b05,"ASUSTek Computer, Inc.",1825,Qualcomm Bluetooth 4.1
0b05,"ASUSTek Computer, Inc.",18f0,Realtek 8188EUS [USB-N10 Nano]
0b05,"ASUSTek Computer, Inc.",4c80,Transformer Pad TF300TG
0b05,"ASUSTek Computer, Inc.",4c90,Transformer Pad Infinity TF700
0b05,"ASUSTek Computer, Inc.",4c91,Transformer Pad Infinity TF700 (Debug mode)
0b05,"ASUSTek Computer, Inc.",4ca0,Transformer Pad TF701T
0b05,"ASUSTek Computer, Inc.",4ca1,Transformer Pad TF701T (Debug mode)
0b05,"ASUSTek Computer, Inc.",4d00,Transformer Prime TF201
0b05,"ASUSTek Computer, Inc.",4d01,Transformer Prime TF201 (debug mode)
0b05,"ASUSTek Computer, Inc.",4daf,Transformer Pad Infinity TF700 (Fastboot)
0b05,"ASUSTek Computer, Inc.",5410,MeMO Pad HD 7 (MTP mode)
0b05,"ASUSTek Computer, Inc.",5412,MeMO Pad HD 7 (PTP mode)
0b05,"ASUSTek Computer, Inc.",550f,Fonepad 7
0b05,"ASUSTek Computer, Inc.",6101,Cable Modem
0b05,"ASUSTek Computer, Inc.",620a,Remote NDIS Device
0b05,"ASUSTek Computer, Inc.",7772,Zenfone GO (ZB500KL) (MTP mode)
0b05,"ASUSTek Computer, Inc.",7773,"Zenfone GO (ZB500KL) (Debug, MTP mode)"
0b05,"ASUSTek Computer, Inc.",7774,Zenfone GO (ZB500KL) (RNDIS mode)
0b05,"ASUSTek Computer, Inc.",7775,"Zenfone GO (ZB500KL) (Debug, RNDIS mode)"
0b05,"ASUSTek Computer, Inc.",7776,Zenfone GO (ZB500KL) (PTP mode)
0b05,"ASUSTek Computer, Inc.",7777,"Zenfone GO (ZB500KL) (Debug, PTP mode)"
0b05,"ASUSTek Computer, Inc.",b700,Broadcom Bluetooth 2.1
0b0b,Datamax-O'Neil,106e,Datamax E-4304
0b0c,Todos AB,0009,Todos Argos Mini II Smart Card Reader
0b0c,Todos AB,001e,e.dentifier2 (ABN AMRO electronic banking card reader NL)
0b0c,Todos AB,002e,C200 smartcard controller (Nordea card reader)
0b0c,Todos AB,003f,Todos C400 smartcard controller (Handelsbanken card reader)
0b0c,Todos AB,0050,Argos Mini II Smart Card Reader (CCID)
0b0d,ProjectLab,0000,CenturyCD
0b0e,GN Netcom,0305,Jabra EVOLVE Link MS
0b0e,GN Netcom,0311,Jabra EVOLVE 65
0b0e,GN Netcom,0312,enc060:Buttons Volume up/down/mute + phone [Jabra]
0b0e,GN Netcom,0343,Jabra UC VOICE 150a
0b0e,GN Netcom,0348,Jabra UC VOICE 550a MS
0b0e,GN Netcom,034c,Jabra UC Voice 750 MS
0b0e,GN Netcom,034d,Jabra UC VOICE 750
0b0e,GN Netcom,0410,Jabra SPEAK 410
0b0e,GN Netcom,0420,Jabra SPEAK 510
0b0e,GN Netcom,0422,Jabra SPEAK 510 USB
0b0e,GN Netcom,0933,Jabra Freeway
0b0e,GN Netcom,094d,GN Netcom / Jabra REVO Wireless
0b0e,GN Netcom,1017,Jabra PRO 930
0b0e,GN Netcom,1022,"Jabra PRO 9450, Type 9400BS (DECT Headset)"
0b0e,GN Netcom,1041,Jabra PRO 9460
0b0e,GN Netcom,1900,Jabra Biz 1900
0b0e,GN Netcom,2007,GN 2000 Stereo Corded Headset
0b0e,GN Netcom,2456,Jabra SPEAK 810
0b0e,GN Netcom,245e,Jabra Link 370
0b0e,GN Netcom,620c,Jabra BT620s
0b0e,GN Netcom,9330,Jabra GN9330 Headset
0b0e,GN Netcom,a346,Jabra Engage 75 Stereo
0b0e,GN Netcom,a50a,Alienware Wireless Gaming Headset AW988
0b0f,AVID Technology,0400,DNxID
0b1e,"Electronic Warfare Assoc., Inc. (EWA)",8007,Blackhawk USB560-BP JTAG Emulator
0b30,"PNY Technologies, Inc.",0006,SM Media-Shuttle Card Reader
0b33,"Contour Design, Inc.",0020,ShuttleXpress
0b33,"Contour Design, Inc.",0030,ShuttlePro v2
0b33,"Contour Design, Inc.",0401,RollerMouse Free 2
0b33,"Contour Design, Inc.",0700,RollerMouse Pro
0b33,"Contour Design, Inc.",08a0,Perfit Mouse
0b33,"Contour Design, Inc.",1000,RollerMouse Red
0b33,"Contour Design, Inc.",1010,Vidamic Technomouse IQ
0b38,Gear Head,0003,Keyboard
0b38,Gear Head,0010,107-Key Keyboard
0b39,"Omnidirectional Control Technology, Inc.",0001,Composite USB PS2 Converter
0b39,"Omnidirectional Control Technology, Inc.",0109,USB TO Ethernet
0b39,"Omnidirectional Control Technology, Inc.",0421,Serial
0b39,"Omnidirectional Control Technology, Inc.",0801,USB-Parallel Bridge
0b39,"Omnidirectional Control Technology, Inc.",0901,OCT To Fast Ethernet Converter
0b39,"Omnidirectional Control Technology, Inc.",0c03,LAN DOCK Serial Converter
0b3b,"Tekram Technology Co., Ltd",0163,TL-WN320G 1.0 WLAN Adapter
0b3b,"Tekram Technology Co., Ltd",1601,Allnet 0193 802.11b Adapter
0b3b,"Tekram Technology Co., Ltd",1602,ZyXEL ZyAIR B200 802.11b Adapter
0b3b,"Tekram Technology Co., Ltd",1612,AIR.Mate 2@net 802.11b Adapter
0b3b,"Tekram Technology Co., Ltd",1613,802.11b Wireless LAN Adapter
0b3b,"Tekram Technology Co., Ltd",1620,Allnet Wireless Network Adapter [Envara WiND512]
0b3b,"Tekram Technology Co., Ltd",1630,QuickWLAN 802.11bg
0b3b,"Tekram Technology Co., Ltd",5630,802.11bg
0b3b,"Tekram Technology Co., Ltd",6630,ZD1211
0b3c,Olivetti Techcenter,a010,Simple_Way Printer/Scanner/Copier
0b3c,Olivetti Techcenter,c000,Olicard 100
0b3c,Olivetti Techcenter,c700,Olicard 100 (Mass Storage mode)
0b41,Hal Corp.,0011,Crossam2+USB IR commander
0b43,"Play.com, Inc.",0003,PS2 Controller Converter
0b43,"Play.com, Inc.",0005,GameCube Adaptor
0b48,TechnoTrend AG,1003,Technotrend/Hauppauge USB-Nova
0b48,TechnoTrend AG,1004,TT-PCline
0b48,TechnoTrend AG,1005,Technotrend/Hauppauge USB-Nova
0b48,TechnoTrend AG,1006,Technotrend/Hauppauge DEC3000-s
0b48,TechnoTrend AG,1007,TT-micro plus Device
0b48,TechnoTrend AG,1008,Technotrend/Hauppauge DEC2000-t
0b48,TechnoTrend AG,1009,Technotrend/Hauppauge DEC2540-t
0b48,TechnoTrend AG,3001,DVB-S receiver
0b48,TechnoTrend AG,3002,DVB-C receiver
0b48,TechnoTrend AG,3003,DVB-T receiver
0b48,TechnoTrend AG,3004,TT TV-Stick
0b48,TechnoTrend AG,3005,TT TV-Stick (8kB EEPROM)
0b48,TechnoTrend AG,3006,TT-connect S-2400 DVB-S receiver
0b48,TechnoTrend AG,3007,TT-connect S2-3600
0b48,TechnoTrend AG,3008,TT-connect
0b48,TechnoTrend AG,3009,TT-connect S-2400 DVB-S receiver (8kB EEPROM)
0b48,TechnoTrend AG,300a,TT-connect S2-3650 CI
0b48,TechnoTrend AG,300b,TT-connect C-3650 CI
0b48,TechnoTrend AG,300c,TT-connect T-3650 CI
0b48,TechnoTrend AG,300d,TT-connect CT-3650 CI
0b48,TechnoTrend AG,300e,TT-connect C-2400
0b48,TechnoTrend AG,3011,TT-connect S2-4600
0b48,TechnoTrend AG,3012,TT-connect CT2-4650 CI
0b48,TechnoTrend AG,3014,TT-TVStick CT2-4400
0b48,TechnoTrend AG,3015,TT-connect CT2-4650 CI
0b48,TechnoTrend AG,3017,TT-connect S2-4650 CI
0b49,ASCII Corp.,064f,Trance Vibrator
0b4b,Pine Corp. Ltd.,0100,D'music MP3 Player
0b4d,"Graphtec America, Inc.",110a,Graphtec CC200-20
0b4d,"Graphtec America, Inc.",1123,Electronic Cutting Tool [Silhouette Portrait]
0b4e,"Musical Electronics, Ltd",6500,MP3 Player
0b4e,"Musical Electronics, Ltd",8028,MP3 Player
0b4e,"Musical Electronics, Ltd",8920,MP3 Player
0b51,Comfort Keyboard Co.,0020,Comfort Keyboard
0b62,"Orange Micro, Inc.",000b,Bluetooth Device
0b62,"Orange Micro, Inc.",0059,iBOT2 Webcam
0b66,Cybiko Inc.,0041,Xtreme
0b67,Fairbanks Scales,555e,SCB-R9000
0b6a,Maxim Integrated Products,a132,WUP-005 [Nintendo Wii U Pro Controller]
0b70,"PortalPlayer, Inc.",00ba,iRiver H10 20GB
0b7a,"Zeevo, Inc.",07d0,Bluetooth Dongle
0b81,id3 Technologies,0001,Biothentic II smartcard reader with fingerprint sensor
0b81,id3 Technologies,0002,DFU-Enabled Devices (DFU)
0b81,id3 Technologies,0012,BioPAD biometric module (DFU + CDC)
0b81,id3 Technologies,0102,Certis V1 fingerprint reader
0b81,id3 Technologies,0103,Certis V2 fingerprint reader
0b81,id3 Technologies,0200,CL1356T / CL1356T5 / CL1356A smartcard readers (CCID)
0b81,id3 Technologies,0201,CL1356T / CL1356T5 / CL1356A smartcard readers (DFU + CCID)
0b81,id3 Technologies,0220,CL1356A FFPJP smartcard reader (CCID + HID)
0b81,id3 Technologies,0221,CL1356A smartcard reader (DFU + CCID + HID)
0b86,"Exputer Systems, Inc.",5100,XMC5100 Zippy Drive
0b86,"Exputer Systems, Inc.",5110,XMC5110 Flash Drive
0b86,"Exputer Systems, Inc.",5200,XMC5200 Zippy Drive
0b86,"Exputer Systems, Inc.",5201,XMC5200 Zippy Drive
0b86,"Exputer Systems, Inc.",5202,XMC5200 Zippy Drive
0b86,"Exputer Systems, Inc.",5280,XMC5280 Storage Drive
0b86,"Exputer Systems, Inc.",fff0,ISP5200 Debugger
0b8c,SMART Technologies Inc.,0001,Interactive Whiteboard Controller (SB6) (HID)
0b8c,SMART Technologies Inc.,00c3,Sympodium ID350
0b95,ASIX Electronics Corp.,1720,10/100 Ethernet
0b95,ASIX Electronics Corp.,1780,AX88178
0b95,ASIX Electronics Corp.,1790,AX88179 Gigabit Ethernet
0b95,ASIX Electronics Corp.,6802,AX68002 KVM Switch SoC
0b95,ASIX Electronics Corp.,7720,AX88772
0b95,ASIX Electronics Corp.,772a,AX88772A Fast Ethernet
0b95,ASIX Electronics Corp.,772b,AX88772B
0b95,ASIX Electronics Corp.,7e2b,AX88772B Fast Ethernet Controller
0b97,"O2 Micro, Inc.",7732,Smart Card Reader
0b97,"O2 Micro, Inc.",7761,Oz776 1.1 Hub
0b97,"O2 Micro, Inc.",7762,Oz776 SmartCard Reader
0b97,"O2 Micro, Inc.",7772,OZ776 CCID Smartcard Reader
0b9b,Dipl.-Ing. Stefan Kunde,4012,Reflex RC-controller Interface
0baf,U.S. Robotics,00e5,USR6000
0baf,U.S. Robotics,00eb,USR1120 802.11b Adapter
0baf,U.S. Robotics,00ec,56K Faxmodem
0baf,U.S. Robotics,00f1,SureConnect ADSL ATM Adapter
0baf,U.S. Robotics,00f2,SureConnect ADSL Loader
0baf,U.S. Robotics,00f5,SureConnect ADSL ATM Adapter
0baf,U.S. Robotics,00f6,SureConnect ADSL Loader
0baf,U.S. Robotics,00f7,SureConnect ADSL ATM Adapter
0baf,U.S. Robotics,00f8,SureConnect ADSL Loader
0baf,U.S. Robotics,00f9,SureConnect ADSL ATM Adapter
0baf,U.S. Robotics,00fa,SureConnect ADSL Loader
0baf,U.S. Robotics,00fb,SureConnect ADSL Ethernet/USB Router
0baf,U.S. Robotics,0111,USR5420 802.11g Adapter [Broadcom 4320 USB]
0baf,U.S. Robotics,0118,U5 802.11g Adapter
0baf,U.S. Robotics,011b,Wireless MAXg Adapter [Broadcom 4320]
0baf,U.S. Robotics,0121,USR5423 802.11bg Wireless Adapter [ZyDAS ZD1211B]
0baf,U.S. Robotics,0303,USR5637 56K Faxmodem
0baf,U.S. Robotics,6112,FaxModem Model 5633
0bb0,Concord Camera Corp.,0100,Sound Vision Stream
0bb0,Concord Camera Corp.,5007,3340z/Rollei DC3100
0bb2,Ambit Microsystems Corp.,0302,U10H010 802.11b Wireless Adapter [Intersil PRISM 3]
0bb2,Ambit Microsystems Corp.,6098,USB Cable Modem
0bb4,HTC (High Tech Computer Corp.),0001,Android Phone via mass storage [Wiko Cink Peax 2]
0bb4,HTC (High Tech Computer Corp.),00ce,mmO2 XDA GSM/GPRS Pocket PC
0bb4,HTC (High Tech Computer Corp.),00cf,SPV C500 Smart Phone
0bb4,HTC (High Tech Computer Corp.),0306,Vive Hub Bluetooth 4.1 (Broadcom BCM920703)
0bb4,HTC (High Tech Computer Corp.),0a01,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a02,Himalaya GSM/GPRS Pocket PC
0bb4,HTC (High Tech Computer Corp.),0a03,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a04,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a05,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a06,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a07,Magician PocketPC SmartPhone / O2 XDA
0bb4,HTC (High Tech Computer Corp.),0a08,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a09,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a0a,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a0b,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a0c,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a0d,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a0e,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a0f,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a10,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a11,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a12,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a13,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a14,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a15,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a16,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a17,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a18,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a19,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a1a,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a1b,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a1c,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a1d,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a1e,PocketPC Sync
